# ----------------------------------------
# Todos os dados do website
# Dispositivos
# 20131225-20180228
# ----------------------------------------

dispositivo,usuarios,novos-usuarios,sessoes,tr,ps,dmds,taxa-de-conversao-de-meta,conclusao-de-meta,valor-da-meta
Apple iPhone,746,743,1116,"59,68%","3,44",00:02:19,"0,00%",0,"R$ 0,00"
Apple iPad,115,119,175,"48,57%","6,49",00:03:00,"0,00%",0,"R$ 0,00"
(not set),114,114,162,"69,14%","3,51",00:02:21,"0,00%",0,"R$ 0,00"
Samsung SM-J500M Galaxy J5,66,67,86,"56,98%","4,80",00:02:34,"0,00%",0,"R$ 0,00"
Motorola XT1033 Moto G,45,44,60,"73,33%","2,43",00:01:11,"0,00%",0,"R$ 0,00"
Motorola Moto G (4) Moto G4,34,34,46,"67,39%","3,11",00:01:38,"0,00%",0,"R$ 0,00"
Motorola MotoG3,33,33,51,"52,94%","5,08",00:06:42,"0,00%",0,"R$ 0,00"
Motorola XT1032 Moto G,32,32,42,"45,24%","5,69",00:04:30,"0,00%",0,"R$ 0,00"
Apple iPhone 5s,30,30,33,"63,64%","1,76",00:00:39,"0,00%",0,"R$ 0,00"
Motorola XT1068 Moto G (2nd Gen),29,29,38,"63,16%","2,37",00:03:30,"0,00%",0,"R$ 0,00"
Total,2448,2447,3456,"60,71%","3,74",00:02:24,"0,00%",0,"R$ 0,00"

data,acessos
23/04/2017,2
24/04/2017,1
25/04/2017,3
26/04/2017,3
27/04/2017,2
28/04/2017,2
29/04/2017,0
30/04/2017,0
01/05/2017,2
02/05/2017,4
03/05/2017,5
04/05/2017,6
05/05/2017,2
06/05/2017,4
07/05/2017,2
08/05/2017,2
09/05/2017,3
10/05/2017,5
11/05/2017,2
12/05/2017,2
13/05/2017,6
14/05/2017,3
15/05/2017,9
16/05/2017,4
17/05/2017,5
18/05/2017,5
19/05/2017,3
20/05/2017,6
21/05/2017,2
22/05/2017,2
23/05/2017,5
24/05/2017,2
25/05/2017,2
26/05/2017,3
27/05/2017,2
28/05/2017,5
29/05/2017,0
30/05/2017,7
31/05/2017,0
01/06/2017,4
02/06/2017,4
03/06/2017,3
04/06/2017,4
05/06/2017,3
06/06/2017,3
07/06/2017,14
08/06/2017,37
09/06/2017,10
10/06/2017,5
11/06/2017,3
12/06/2017,7
13/06/2017,8
14/06/2017,5
15/06/2017,1
16/06/2017,4
17/06/2017,2
18/06/2017,3
19/06/2017,5
20/06/2017,7
21/06/2017,7
22/06/2017,3
23/06/2017,8
24/06/2017,3
25/06/2017,3
26/06/2017,4
27/06/2017,2
28/06/2017,2
29/06/2017,2
30/06/2017,3
01/07/2017,3
02/07/2017,1
03/07/2017,2
04/07/2017,7
05/07/2017,4
06/07/2017,1
07/07/2017,5
08/07/2017,1
09/07/2017,5
10/07/2017,1
11/07/2017,4
12/07/2017,3
13/07/2017,2
14/07/2017,11
15/07/2017,0
16/07/2017,2
17/07/2017,4
18/07/2017,6
19/07/2017,5
20/07/2017,3
21/07/2017,4
22/07/2017,3
23/07/2017,4
24/07/2017,0
25/07/2017,3
26/07/2017,6
27/07/2017,6
28/07/2017,1
29/07/2017,6
30/07/2017,2
31/07/2017,1
01/08/2017,1
02/08/2017,4
03/08/2017,2
04/08/2017,8
05/08/2017,6
06/08/2017,6
07/08/2017,6
08/08/2017,8
09/08/2017,3
10/08/2017,2
11/08/2017,7
12/08/2017,1
13/08/2017,3
14/08/2017,5
15/08/2017,2
16/08/2017,6
17/08/2017,5
18/08/2017,4
19/08/2017,5
20/08/2017,5
21/08/2017,2
22/08/2017,4
23/08/2017,7
24/08/2017,4
25/08/2017,4
26/08/2017,2
27/08/2017,4
28/08/2017,5
29/08/2017,7
30/08/2017,2
31/08/2017,4
01/09/2017,2
02/09/2017,2
03/09/2017,3
04/09/2017,10
05/09/2017,3
06/09/2017,5
07/09/2017,6
08/09/2017,1
09/09/2017,1
10/09/2017,4
11/09/2017,5
12/09/2017,8
13/09/2017,6
14/09/2017,7
15/09/2017,3
16/09/2017,5
17/09/2017,1
18/09/2017,6
19/09/2017,8
20/09/2017,3
21/09/2017,3
22/09/2017,0
23/09/2017,2
24/09/2017,7
25/09/2017,11
26/09/2017,12
27/09/2017,3
28/09/2017,6
29/09/2017,1
30/09/2017,2
01/10/2017,1
02/10/2017,4
03/10/2017,4
04/10/2017,4
05/10/2017,4
06/10/2017,4
07/10/2017,2
08/10/2017,3
09/10/2017,2
10/10/2017,8
11/10/2017,3
12/10/2017,2
13/10/2017,3
14/10/2017,3
15/10/2017,4
16/10/2017,6
17/10/2017,3
18/10/2017,3
19/10/2017,2
20/10/2017,1
21/10/2017,5
22/10/2017,0
23/10/2017,4
24/10/2017,3
25/10/2017,4
